genome,D300420,D300421,D300428,D300451,D300454,D300459,D300462,D300466,D300468,D300476,D300480,D300483,D300487,D300498,D300509,D300510,D300516,D300517,D300525,D300529,classification
D300462:bin_000001,257.0527147377554,69.78503895816677,207.2325134822477,178.39241208894032,113.07677012980386,345.8799931100186,190.2767794865688,178.31442132661917,236.21870800088467,107.67695981694766,68.91571043364353,95.99790961365068,249.6786801857744,152.30091356050426,84.34373989894695,56.67371259420562,201.4381241387524,76.64450460182712,77.86481813851415,40.01845834538371,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes excrementavium
GPB:bin_000124,31.21781053770425,14.587839132345753,11.66385518468696,17.13223459285677,8.857128733260454,46.30426296824878,15.815047174499028,7.0499340714732845,11.901136409041683,12.913346761510851,9.983407731310772,5.218573300534702,35.928280827861485,3.300959882465881,22.2852251456626,7.517926719443639,14.52137272720753,9.484256554688915,9.566321434096574,8.808412316083999,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Copromonas;Copromonas faecavium
D300474:bin_000012,0.0,6.224955533165621,3.3053429422046525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.705467539628904,0.0,0.0,0.0,3.351088856422369,3.098182168389774,0.0,1.5188446080180418,0.0,1.3748352662208223,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter norwichensis
D300444:bin_000010,30.89560667022699,21.476812669078846,43.03968905125739,8.216856793733498,6.602142071882664,30.011987948266093,36.44950678691719,16.91341912293494,1.2232303549608343,18.11859251356696,16.51438366187107,8.615704649973173,21.34638041505692,0.0,29.98211188001296,10.965830282670442,35.914176421075275,12.084564750554373,1.4981652248193678,11.48502663363154,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementigallinarum
D300499:bin_000015,0.0,0.0,12.856545690954457,0.0,0.0,0.0,0.0,4.74680767980293,0.0,0.0,0.0,0.0,0.0,0.0,1.933823173439424,0.0,0.0,0.9814905513809898,0.0,16.545042181312926,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus sp017889125
GPB:bin_000171,0.0,0.0,2.266158539606862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.356853708572566,0.0,0.0,0.0,4.839603260605513,0.0,2.760463260658691,3.114014594552653,0.0,2.131967842576655,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum stercoris
GPB:bin_000131,53.02369137527653,33.820428723026026,143.86142878979476,213.7686948204752,163.38624896330535,164.01050268718717,3.131741480971082,156.22286249403913,124.000866976695,50.02967310775897,96.89679621946644,54.29202608522063,33.29332858382848,133.79192491534437,99.3218229015385,50.63176096930571,118.38248178349104,26.459227184159342,64.25105652193217,28.175759697649504,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia excrementigallinarum
GPB:bin_000189,0.0,4.566378651496275,4.231580142657305,8.935610932281671,3.3621187436428754,0.0,0.0,5.586297038697223,6.889130131906063,0.0,3.824120149760372,4.662415026934479,0.0,0.0,7.047439150788788,0.0,9.437234893296944,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia sp944368795
GPB:bin_000148,0.0,2.314041410179576,4.442775280349441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.70512845298056,0.0,0.0,4.140904237111773,4.0741503089217135,14.089115925531274,0.0,3.906469445009888,0.0,22.69082014080871,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia sp017886545
D300443:bin_000003,0.0,2.8203857482480093,3.583719017930455,0.0,1.167019133456816,0.0,0.0,2.0745514999331665,0.0,0.0,0.9601636941702152,1.280471867898948,0.0,0.0,3.3357789197807866,1.6223069707269568,1.9418543174397067,2.313719710133858,0.0,1.2265874133552293,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Scatosoma;Scatosoma sp900555925
GPB:bin_000070,0.0,117.46589204559196,5.208841486370737,81.57645671551477,96.82088811879063,0.0,0.0,97.40860774928343,116.80089132229388,0.0,23.241347460995524,60.083345844641045,65.05219839268105,39.07076045781803,169.23662617262136,81.72287324121056,120.53331483637264,47.19301015674805,60.5542881993802,115.16717312744512,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Gallimonas;Gallimonas merdigallinarum
D300458:bin_000001,0.0,0.0,73.19969439090238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474553626900173,0.0,0.0,0.0,126.85573319997168,0.0,0.0,20.01593254418547,0.0,1.5193424064457233,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Coproplasma;Coproplasma stercorigallinarum
TG1:bin_000047,0.0,0.0,0.8880001841050831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229591823688699,0.0,0.7005198411582255,0.0,2.7054241960105454,0.0,0.6269545183734316,0.0,0.0,1.132169550553466,Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Romboutsia;Romboutsia sp904418825
GPB:bin_000017,5.873463900823164,0.0,0.0,0.6760133854429923,0.5877990965051628,2.196472331034732,4.331681213445014,0.0,1.205299119069969,2.082745708173875,0.0,0.0,0.8396646418513972,0.0,0.0,0.0,0.0,0.0,2.867620180157412,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia ramosa
GPB:bin_000139,0.0,4.582159783680737,0.0,0.0,0.0,0.0,0.0,4.4739960151714735,0.0,0.0,0.0,3.8508287384244704,0.0,14.933240056131805,0.0,1.5342127646899182,0.0,0.0,0.0,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Massilimicrobiota;Massilimicrobiota sp002160865
D300509:bin_000001,0.0,24.50574763642548,0.0,0.0,0.0,0.0,0.0,4.987508889209331,0.0,0.0,7.280154601375193,21.41926625970418,0.0,0.0,40.43699784440525,6.188368662163211,9.355700247850258,20.64009702025076,0.0,15.740833176193064,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Massilimicrobiota;Massilimicrobiota merdigallinarum
TG5_28:bin_000003,31.239485910770544,0.0,0.0,1.5624931272295266,1.1228957326243367,13.316460140330475,20.986412007944622,0.0,2.51030565684492,7.217158753700299,5.072674424416719,0.847525062869605,12.053989685745943,1.855678018050944,0.0,1.265049617903952,0.9090051187394808,0.0,3.346974241556039,0.907505605181679,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia spiroformis
GPB:bin_000115,8.928008683991457,0.7518180273501724,1.00375646195803,2.0907589568942018,0.0,2.460231988724502,0.8195516938306255,0.8188549208673723,3.3997753212795687,1.9334349562438804,1.0885794021687976,0.8600011979605333,1.0551342999326454,1.5037093992227926,0.0,1.1457514574167815,2.7577907162948305,0.0,2.844117219215776,0.0,Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium_AQ;Clostridium_AQ innocuum
GPB:bin_000025,15.70099225729412,5.570480517372039,18.74503223527334,12.769753260413731,5.942676159647498,15.355132709058612,19.25866539463685,3.4085410385622823,8.679726125775474,6.022001744105184,12.73897493364415,2.455047513380904,27.024164159537506,9.344553849115336,20.50249055893336,4.181013580011222,17.6278107037713,5.430708837557598,11.15325650033502,4.739069066671038,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius
Total_removed_abd,23.10309266860352,1.1902057348341613,174.25729086360968,0.0,0.0,2.858014729740704,13.658937855988604,13.547351264907748,0.0,9.3583904487759,65.0390181038143,0.5738012071572918,1.6203644907857735,0.0,91.54589031814255,0.0,15.143550392139796,272.58189625630376,0.0,0.0,Removed_sum
