genome,D300418,D300421,D300426,D300427,D300440,D300447,D300461,D300466,D300467,D300469,D300483,D300485,D300488,D300489,D300490,D300491,D300493,D300496,D300505,D300508,D300510,D300511,D300516,D300520,D300524,classification
GPB:bin_000056,3.2969882449355903,0.0,0.0,8.306015827080184,0.0,0.0,0.0,0.0,10.495471269666467,0.0,0.0,0.0,0.0,0.0,5.865474086784302,0.0,0.0,5.190592960620107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia sp905200945
GPB:bin_000093,4.543779732345254,0.0,0.0,7.282628673694711,0.0,0.0,0.0,0.0,14.420419352806716,0.0,0.0,0.0,87.39016344214808,5.175984419452903,6.921633886481874,10.490507653503682,0.0,4.8640455749986415,0.0,4.485231874541045,0.0,13.74735628593445,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Monoglobales;Monoglobaceae;Roslinia;Roslinia sp019419865
GPB:bin_000195,9.8601565609659,0.0,0.0,0.8006103224094467,0.0,0.0,0.0,0.0,1.1783468223431075,0.0,0.0,0.0,0.0,0.0,5.67002786254478,0.0,0.0,2.213718986334085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;unclassified_CAG-508;unclassified_CAG-508
GPB:bin_000061,3.093550193117111,0.0,0.0,4.451304761594643,0.0,0.0,0.0,0.0,5.697611272114982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611724839891894,2.4635167797078403,1.2298676593701978,0.0,0.0,0.0,0.0,1.9200368062200832,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;CAG-274;Gallispira;unclassified_Gallispira
D300435:bin_000001,11.70899253077608,16.025951762342448,48.34207112850727,4.419192613584136,38.81627689003106,18.46010796473665,31.296024663287827,6.400693576404575,11.612415866149496,27.307331812828654,25.90010551349245,28.955381070266647,0.0,28.80594945251618,11.80710122302944,18.509898862606978,1.84868595240658,7.228224191423317,12.47170659235416,11.352206866154996,25.525289062186967,10.458209821789834,26.633593201882743,18.63293246586525,10.62060475022843,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum merdipullorum
GPB:bin_000035,3.7942505672455216,0.0,0.0,1.6059193262435634,0.0,0.0,0.0,0.0,2.5168741689924707,0.0,0.0,0.0,0.0,3.2659296314217783,5.524377424537232,2.386129399468105,0.0,3.305788108302492,0.0,2.169317215948272,0.0,2.0487331827983715,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Coprocola;Coprocola pullicola
TG5:bin_000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074849074275379,4.114921786457976,0.0,0.0,0.0,0.0,0.0,6.970586120041234,0.0,0.0,0.0,0.0,0.0,0.0,17.49835289877416,5.479019195652479,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum lactatifermentans
TG1:bin_000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891378385955521,4.215287524065154,0.0,2.555268331231382,0.0,0.0,0.0,2.038560994842668,0.0,1.3290571541584333,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Neoanaerotignum_A;Neoanaerotignum_A tabaqchaliae
GPB:bin_000199,0.0,7.508771265825181,0.0,0.0,0.0,0.0,0.0,4.662566470488049,0.0,0.0,5.045663569441554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20282724296501,0.0,4.1046117745018265,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira gallinarum
GPB:bin_000012,89.55944279382788,0.0,0.0,12.066415909152564,0.0,0.0,0.0,0.0,4.74573750742275,0.0,0.0,0.0,0.0,0.0,20.77658048070285,0.0,0.0,18.202996028137623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola sp944381625
GPB:bin_000038,0.0,0.0,26.60318937937134,0.0,30.83441047750853,9.47833952771907,16.714192668501102,0.0,0.0,0.0,0.0,6.607572820496538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;unclassified_Choladocola
GPB:bin_000125,11.10812579666681,0.0,0.0,6.681305664272583,0.0,0.0,0.0,0.0,26.3044551443778,0.0,0.0,0.0,0.0,0.0,8.681692221194304,0.0,0.0,4.596264962013349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma sp944375745
GPB:bin_000092,20.418474251439385,5.970993777364361,0.0,7.160554123297997,0.0,0.0,0.0,6.667845272079932,12.758219833047328,42.16727743653072,5.164121012621687,0.0,27.04004819335076,7.530424057382965,6.4984343175147945,6.526136974163232,35.21180566692862,6.5620339037416,13.949885129825349,14.17992618639039,3.348864028194313,4.893559652302215,2.8272121028659405,59.47361945295334,30.71205976456626,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola avistercoris
GPB:bin_000054,0.0,150.12126690364423,68.86074585955681,0.0,70.46484271913761,48.53708755507929,22.16691523986981,48.910672087295175,0.0,5.6350687141634745,85.08505801818517,48.98406948987181,17.139568022423568,53.84243024622742,0.0,11.25011995489696,7.770115936407911,9.41900845282174,0.0,17.145940626324503,60.51300960838725,7.695069153998097,10.130940766271882,8.841688025302487,6.035080809615585,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma faecalis
GPB:bin_000089,15.715668965206456,0.0,0.0,13.391475472630372,0.0,0.0,0.0,0.0,91.67137090771266,0.0,0.0,0.0,0.0,0.0,18.864476012595432,0.0,0.0,7.697187836220793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A intestinavium
GPB:bin_000208,84.10201895381009,173.54895404183236,196.3617789998004,59.779744376988994,204.83645853657808,198.873715773586,203.9539932405005,99.99237481806092,96.2490085394562,139.38040163776947,137.7067115804834,184.43042507399045,69.04093900377745,64.59287882763576,52.53369096931762,48.2290514946478,25.70224561608106,28.274286765151125,79.33220600251332,32.33615390308394,69.69883521608047,40.6538443999393,30.09767708550595,144.98177058219758,109.6182325575832,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum
D300511:bin_000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.3038037124195,0.0,0.0,239.4480489354047,116.24659447441311,0.0,205.05655073163047,247.73198431318085,0.0,143.00248675953202,62.99126820545639,0.0,158.91848110116632,0.0,404.0100494059374,221.69378914745573,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella merdigallinarum
GPB:bin_000029,2.068752084484618,0.0,1.4553202133538474,0.9253285878088384,1.359281768762796,0.0,0.0,0.0,8.815224588763137,0.0,0.0,6.746883315115648,0.0,0.0,2.714044618317173,0.0,0.0,1.389499188116064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter merdigallinarum
GPB:bin_000084,0.0,5.22872560506293,0.0,0.0,0.0,0.0,0.0,4.982285021678463,0.0,0.0,5.327124997403525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92900871910405,0.0,64.69290575609077,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;unclassified_Mediterraneibacter
GPB:bin_000049,0.0,0.0,0.0,0.0,0.0,0.0,2.129303353058384,2.409209660633306,0.0,0.0,6.521895781626542,2.733646517140602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.440956020031053,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter pullicola
GPB:bin_000175,0.0,49.95803058198049,16.051845025973964,0.0,41.257429490146144,6.559832352222354,4.76513683781851,14.69834155798909,0.0,0.0,20.161413259599254,36.71028183688935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.305837868046616,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter intestinavium
GPB:bin_000147,0.0,0.0,147.06984798676086,0.0,48.52400874500251,63.65257500632188,59.51748840454919,0.0,0.0,14.88708639691172,0.0,107.52790430432096,0.0,3.827507066102872,7.170517946140771,3.087190747966595,0.0,0.0,8.296100919633682,3.5814818489982616,11.423207546565855,0.0,0.0,7.141645353657248,9.964565454679311,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecavium
D300482:bin_000009,0.0,0.0,5.259424538795658,0.0,5.156058774460009,3.885275841366149,7.725275769428253,0.0,0.0,0.0,0.0,4.456192968610199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter sp900761655
GPB:bin_000116,5.0107210723109965,0.0,4.588101275652027,0.0,0.0,0.0,0.0,0.0,3.52601708377471,0.0,0.0,4.510326346302064,7.3237301236110595,5.805363592631744,15.347971559901566,2.4998671396586607,0.0,4.13342978213933,0.0,4.504956861004402,0.0,1.924010493351063,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter sp019418195
D300452:bin_000016,40.34168059539711,81.0926674261593,109.66996553655812,29.813642370059423,116.92960466261675,113.08817032760764,115.62702709384766,50.29785470441922,47.8102669436581,72.33858233392388,59.10376183074592,105.5867275735512,26.98929271544205,30.78736310102011,24.696240901866048,22.862658271909204,10.43805721699086,13.637100022056082,40.51689307224311,23.793698206430616,27.10282623645812,20.971463072978302,10.402793510176702,75.59936915700872,54.8353568758698,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp904392525
GPB:bin_000005,0.0,7.14713728172795,7.6621115651346,0.0,0.0,23.60059554216179,6.12486448336651,10.246619228276248,0.0,0.0,4.123881364740555,48.282112070206814,9.718619398405831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948325796385898,0.0,32.066768773954934,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;unclassified_Blautia
GPB:bin_000053,7.201224208599262,60.61433945760167,0.0,2.1340920614155614,0.0,0.0,0.0,35.59213301802447,3.5230347059073965,41.72507750482833,60.52014351455852,0.0,5.509470877149525,17.721319343115134,34.70668147741039,12.61325767984797,38.887346103084326,9.02955440045516,7.921603043685243,9.211802021124662,20.54864903568899,26.78861017683873,82.47674855150152,17.589725627102112,23.533649287265213,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter excrementipullorum
GPB:bin_000194,0.0,7.722251342065974,0.0,0.0,0.0,0.0,0.0,5.448667787849655,0.0,0.0,4.764158247443595,0.0,3.5092861939646567,5.181124048050226,0.0,3.1552523779595627,0.0,0.0,0.0,5.426186164403185,5.034682975987307,3.348147191287564,8.626443191877136,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_B;Lachnoclostridium_B sp002160985
D300511:bin_000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969724454094975,6.058143703758649,0.0,7.398728422576399,0.0,0.0,0.0,23.61184632727216,0.0,21.48796137389704,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdisoma;Merdisoma sp002160825
GPB:bin_000031,21.896095122561203,0.0,0.0,1.7517156285380135,0.0,0.0,0.0,0.0,3.484946676199954,0.0,0.0,0.0,25.186117029059577,6.271565344355419,48.57284766837442,24.535848931292875,0.0,42.552088900326986,0.0,20.629687300561105,0.0,53.48826741493979,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecigallinarum
GPB:bin_000172,27.12156225436774,0.0,0.0,4.6553074265186245,0.0,0.0,0.0,0.0,7.129695309078199,0.0,0.0,0.0,0.0,0.0,8.599138471339646,0.0,0.0,7.17935634577354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp944384065
GPB:bin_000143,66.94781174031344,35.14632680062864,48.64152848598734,38.00372674177444,79.5220551005274,43.72911913583328,38.445195296717685,87.18196319935687,144.27578800314689,31.93412430990769,4.958258462671388,31.197183696519463,37.192918113774965,12.024178262343488,135.53364204516862,64.42657649812597,64.28499095960701,52.49369264072043,34.41867404946444,48.85257108113822,13.377721100304148,34.33443096467651,5.579613339151104,55.47012632113886,40.62361833989351,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia ornithocaccae
GPB:bin_000001,9.74908873851348,5.80045758189791,15.30807286623173,5.612171158176494,25.27587158800864,19.214284475457365,20.61384047937701,5.057826442625936,33.883823916241994,9.285002991770464,4.190465935730411,22.097151603271005,15.364222761158436,19.411495625077688,8.655827882144479,16.996544288319956,4.069602744913268,10.927224822155868,5.251424342894473,9.220903948269832,4.038059078072202,11.285333965411088,12.98486193051577,13.181386562759252,7.174540177887493,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementipullorum
GPB:bin_000104,52.725973790934496,104.68725242827152,71.66202009375772,36.637130002401335,179.26527576981823,129.1593986942649,82.7932675278143,244.29267282751297,229.3960112475468,83.63141116149299,58.23144087890296,62.41677188648513,5.531100114573995,145.82882349337308,54.60130432669997,67.74889915305381,24.025821753284934,81.40436592413046,52.335210976005655,22.735438293065773,77.8332416694424,51.29876348814789,138.7767130995329,118.55074106910848,112.61078009609568,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus merdipullorum
GPB:bin_000135,6.452445501327061,10.904016575681348,28.801895082048105,4.398123326940796,39.49169365544636,24.96123674244401,27.2831890821411,10.200691191109028,33.85046539631991,46.49085765961021,8.54487855286369,7.602319342818075,8.81030248625731,9.692866421909354,21.787180701306564,7.252062233769487,4.094481763239527,23.35979704564196,3.3002382730470576,4.809087398098181,9.100137308283191,6.381632573662051,8.313580045415165,91.84120017118462,14.58703608636283,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370;UMGS1370 sp904395885
TG3_28:bin_000042,21.191875932290724,0.0,0.0,0.8105958632895417,0.0,0.0,0.0,0.0,6.224332251144886,0.0,0.0,0.0,10.83895430351932,7.705169301195013,80.45022524330571,2.237161691649102,0.0,17.473877190591494,0.0,5.50088398429551,0.0,1.6616291074465643,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecipullorum
GPB:bin_000146,0.0,0.0,27.34715778338903,0.0,29.27376306584589,31.50483679092548,22.83364011090265,0.0,0.0,3.614397543914209,0.0,20.364802560252063,0.0,26.06564627479128,0.0,9.480086001742205,2.219007977651599,0.0,2.0260770798147174,5.068178871141046,0.0,2.66628805956417,0.0,4.963178620948289,3.069784409171152,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A
GPB:bin_000067,90.42512960580925,4.648722069807159,0.0,12.524817441641607,0.0,0.0,0.0,41.92406404959932,14.790327854775573,0.0,32.85525696080991,0.0,0.0,0.0,24.529216709933653,0.0,0.0,43.51415841008778,0.0,0.0,15.117540781269108,0.0,76.75964226454764,8.425570226529357,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercoripullorum
TG3:bin_000068,0.0,0.0,3.1486099698420595,0.0,2.398073955785675,1.5448722000560735,0.8074820543385826,0.0,1.38601659636794,0.0,0.0,1.8383275353203112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;An181;An181 sp002160325
D300526:bin_000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.21248077492632,43.42950988757171,0.0,24.888693741003216,0.0,0.0,0.0,75.39617791243523,0.0,29.28888664549907,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia stercorigallinarum
GPB:bin_000023,3.2253932819244304,1.4036486697366235,3.835708476366853,0.8092087260166915,1.5080057983598436,1.0470991197260875,2.097678399520469,0.0,2.79366273975363,3.771635392369773,0.8366686191582972,1.1077873905060598,4.942351704658679,3.363074135037203,5.825501913770215,1.7753583690857542,3.3283202077798584,1.473299544528092,0.8326163779828866,5.075884969744855,1.4261028531909572,1.2177223099236685,2.175052369258014,1.882432882967779,2.242653286748981,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas;Sellimonas intestinalis
D300492:bin_000003,4.055844105315955,84.8630559023146,42.69247438565844,0.0,27.92950223834254,25.50425666609262,51.567458061426166,50.84519560878906,8.920088321259685,38.943540927300845,15.78187568369504,30.136010638121405,78.38445444491127,59.37856927642257,8.811104278140187,59.53134599440287,18.79922717389764,13.920913203943876,3.33882953520349,32.44982918745588,52.66811094023657,31.779819358232224,48.31752584657544,29.176824385643364,22.74210608383402,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercorigallinarum
TG4_21:bin_000043,0.0,4.794599328287291,0.0,0.0,0.0,0.0,0.0,3.03397114840028,0.0,0.0,6.044343509500594,0.0,0.0,0.0,2.5642957883898725,2.087996903204517,0.0,0.0,0.0,2.048731694083566,1.4945766417220214,0.0,5.112964816786155,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter intestinigallinarum
GPB:bin_000124,10.458239119231765,14.587839132345753,0.0,3.703677141806267,0.0,0.0,0.0,7.0499340714732845,12.33862366644571,21.331989320295843,5.218573300534702,0.0,29.800654572427632,27.521510014271705,5.674924722634026,17.38134914251934,9.9624304728105,6.740154519664323,9.091566885950307,15.396078302804035,7.517926719443639,12.47635896264255,14.52137272720753,24.41875833071224,14.102903314048255,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Copromonas;Copromonas faecavium
D300474:bin_000012,0.0,6.224955533165621,0.0,0.0,0.0,3.427933966709147,3.191730556565258,0.0,0.0,0.0,0.0,0.0,6.879744090400347,12.159685343015774,0.0,8.258040396183695,0.0,0.0,0.0,19.495534255764472,3.098182168389774,6.221243693634798,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter norwichensis
D300444:bin_000010,16.554437291836813,21.476812669078846,36.04019996172862,16.509834244884328,25.478798778817666,18.974867832401355,25.24222909550712,16.91341912293494,57.86272142059376,31.7033392408008,8.615704649973173,16.01530792830494,6.885190850387654,14.625109279810092,11.646976498118324,16.625539520206914,12.173489437223049,13.205738081152845,11.459793784777244,6.352674556908672,10.965830282670442,12.212792647892009,35.914176421075275,29.894688031937843,15.74778344900213,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementigallinarum
TG3_28:bin_000041,7.549153587679942,0.0,2.2189805274530707,0.7032669683566845,0.0,1.7402173579100322,0.0,0.0,3.293025817367923,0.0,0.0,4.614844559850801,6.100404288898725,0.0,20.81535956451042,2.6922249771570512,2.4018379043884632,4.193715031513597,0.0,3.038481976543734,0.0,4.740466553713074,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdimonas;Merdimonas faecis
TG2:bin_000059,1.1247834974331767,0.0,1.306224351272489,0.0,0.0,3.2578838141900857,1.0288201975439637,0.0,0.0,0.0,0.0,3.5149718351615773,1.9447313807792528,2.022812738933013,0.0,1.118557585781828,0.0,0.0,0.0,0.0,0.0,2.430305678218672,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Pullilachnospira;Pullilachnospira stercoravium
D300499:bin_000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74680767980293,0.0,82.09379981760628,0.0,0.0,0.0,0.0,0.0,0.0,55.264007663387005,0.0,22.092531761008686,0.0,0.0,0.0,0.0,75.82008980101587,23.46457637202618,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus sp017889125
TG2_07:bin_000029,0.0,0.0,3.10437368535577,0.0,0.0,4.464937131739618,9.22885582752721,0.0,0.0,0.0,0.0,0.0,0.0,19.816941790860103,0.0,1.7680231590714186,0.0,0.0,0.0,15.641919711236929,0.0,1.6114924971947149,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter vanvlietii
TG5:bin_000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513312464278918,0.0,0.0,0.0,0.0,0.0,0.0,12.753550647957946,0.0,2.3460170855257783,0.0,0.0,0.0,0.0,4.127234747196517,4.756367623152721,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter sp944381495
TG1_21:bin_000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9086450949739815,20.17851253827869,0.0,9.829453712229908,0.0,0.0,0.0,2.8664796453733645,0.0,14.028781292160096,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A sp002160755
GPB:bin_000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61108280490861,0.0,0.0,0.0,0.0,0.0,0.0,13.776313912890968,0.0,22.06223025360358,0.0,0.0,0.0,0.0,15.45472101350112,33.52293863325717,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A avicola
TG3_35:bin_000033,2.555320305806367,0.0,0.0,1.4644640150266923,0.0,0.0,0.0,0.0,3.034018074869835,0.0,0.0,0.0,0.0,2.86240361167864,3.6929805410927306,1.4142102748302907,0.0,0.8580208264680683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella_B;Hungatella_B pullicola
GPB:bin_000171,8.877941940375967,0.0,10.294359011298704,2.4081084393294407,8.33932999647331,0.0,4.198635105485273,0.0,5.329810832572118,12.727485440617563,0.0,0.0,0.0,0.0,6.7312171095012046,0.0,7.532409174423251,3.1559650502305647,2.4213425934542787,0.0,0.0,2.517897531630837,2.760463260658691,8.181245306105382,3.507594712429687,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum stercoris
TG2_28:bin_000031,0.0,0.0,1.7545318584680234,0.0,3.1425779651172614,7.060681620619356,6.021125067729374,0.0,0.0,0.0,0.0,2.0785283917635886,6.743116941503911,5.625923360884192,0.0,1.857636430022076,0.0,0.0,0.0,3.378477586612388,0.0,0.666054232874701,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes butyraticus
GPB:bin_000142,8.962455620206331,0.0,0.0,3.446916350002811,0.0,0.0,0.0,0.0,13.476132618959788,0.0,0.0,0.0,0.0,0.0,7.992168312038803,0.0,0.0,6.651723698158436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;CAG-314;Heteroclostridium;Heteroclostridium caecigallinarum
GPB:bin_000170,0.0,0.0,2.14442637507358,0.0,2.582254990970857,1.251708553242011,0.8187287366184114,0.0,0.0,0.0,0.0,0.8889465335075973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia ceftriaxoniphila
GPB:bin_000131,49.26388323538893,33.820428723026026,0.0,3.080648151506041,0.0,0.0,0.0,156.22286249403913,9.38317556820358,36.258317705948485,54.29202608522063,0.0,27.8170896087183,5.557022358712116,5.166628650292173,3.714307115140132,15.945948510803149,4.980150707528225,3.4626534028496354,1.2799260324496025,50.63176096930571,6.444470278256137,118.38248178349104,21.571552861006147,9.539658422027852,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia excrementigallinarum
D300472:bin_000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.27535813468006,73.0478691376076,0.0,19.440176920842323,0.0,0.0,0.0,4.038639466113992,0.0,131.59293591813326,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia sp904373255
GPB:bin_000100,0.0,0.0,225.4750377582636,0.0,6.196869795180076,71.2238191961221,143.70647725848144,0.0,0.0,0.0,0.0,30.33189961376132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia sp904374385
GPB:bin_000148,0.0,2.314041410179576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5645005566618,2.4913885158225004,0.0,2.5454626092711767,0.0,0.0,0.0,0.0,14.089115925531274,17.296033770436996,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia sp017886545
D300443:bin_000003,0.0,2.8203857482480093,0.0,0.0,0.0,0.0,0.0,2.0745514999331665,0.0,22.189654184727605,1.280471867898948,0.0,9.87862273005022,3.448873617980103,0.0,8.337321459260249,9.823932693960169,0.0,4.594097295155531,4.879541689740114,1.6223069707269568,6.697381203574634,1.9418543174397067,13.147448872424526,66.690560613149,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Scatosoma;Scatosoma sp900555925
TG3:bin_000002,9.57438035460668,0.0,0.0,2.684535535935179,0.0,0.0,0.0,0.0,15.82358677653496,0.0,0.0,0.0,0.0,0.0,8.231204471526093,0.0,0.0,64.1077237235665,0.0,0.0,0.0,0.0,0.0,3.17992460190197,0.0,Bacteria;Bacillota_A;Clostridia;Christensenellales;Borkfalkiaceae;Scatosoma;Scatosoma sp904419075
